06191;Tungelsta;6191;59.1025209303707;18.0453363840866;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06192;Tungelsta;6191;59.1024787887584;18.0451765239132;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06201;Hemfosa;6201;59.0689014109922;17.9765618666803;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06202;Hemfosa;6201;59.0688885323182;17.9765365727196;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06211;Segersäng;6211;59.0281505109643;17.9261090538631;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06212;Segersäng;6211;59.0284434159242;17.926318690862;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06221;Ösmo;6221;58.9845495201914;17.9026228274175;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06222;Ösmo;6221;58.9845405491788;17.9026222822154;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06231;Nynäsgård;6231;58.9134493718619;17.942512563366;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06232;Nynäsgård;6231;58.9134762845046;17.942514225415;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06241;Gröndalsviken;6241;58.8989243262914;17.9318806950938;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06251;Nynäshamn;6251;58.9016603614973;17.9521630219049;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06252;Nynäshamn;6251;58.9012166614607;17.9513024847103;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06253;Nynäshamn;6251;58.9012253445937;17.9513203775916;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06261;Nynäshamns färjeterminal;6261;58.9046918820462;17.9556313856213;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06331;Älvsjö;5141;59.2785272957252;18.0107020432098;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06332;Älvsjö;5141;59.2785293734534;18.0105793502930;A;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
06372;Gnesta station;6372;59.0461972309707;17.3226364617397;;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
